age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
36,services,divorced,secondary,no,241,yes,no,unknown,8,133,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,225,yes,no,cellular,18,236,1,-1,0,unknown,no
34,self-employed,single,secondary,no,360,yes,no,cellular,7,371,1,-1,0,unknown,no
27,technician,married,secondary,no,639,yes,no,unknown,26,633,1,-1,0,unknown,no
35,admin.,divorced,secondary,no,869,yes,no,unknown,29,173,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,0,yes,yes,cellular,12,34,2,288,12,failure,no
44,blue-collar,married,secondary,no,289,no,no,unknown,11,300,1,-1,0,unknown,no
37,blue-collar,married,primary,no,37,yes,no,cellular,13,24,2,362,1,other,no
26,unknown,divorced,secondary,no,-295,yes,no,cellular,7,556,1,-1,0,unknown,no
41,blue-collar,divorced,primary,no,138,yes,no,cellular,18,640,3,-1,0,unknown,yes
32,admin.,single,secondary,no,458,no,yes,cellular,23,125,2,-1,0,unknown,no
55,management,divorced,tertiary,no,0,no,no,cellular,18,309,4,-1,0,unknown,yes
35,technician,single,tertiary,no,2043,yes,yes,unknown,23,159,2,-1,0,unknown,no
34,management,divorced,tertiary,no,0,yes,no,cellular,27,36,7,-1,0,unknown,no
27,services,single,secondary,no,468,yes,no,cellular,13,109,1,-1,0,unknown,no
52,technician,married,secondary,no,272,no,yes,cellular,17,53,1,-1,0,unknown,no
34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,174,1,293,3,failure,no
27,blue-collar,single,primary,no,0,yes,no,unknown,16,576,1,-1,0,unknown,no
45,technician,married,tertiary,no,377,yes,no,unknown,19,835,3,-1,0,unknown,yes
32,blue-collar,single,primary,no,2829,yes,no,cellular,5,26,1,-1,0,unknown,no
54,services,married,unknown,no,386,no,yes,unknown,20,838,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,0,yes,yes,unknown,21,143,2,-1,0,unknown,no
55,unemployed,married,secondary,no,549,no,no,cellular,18,43,5,-1,0,unknown,no
32,technician,married,secondary,no,1026,no,no,cellular,28,94,3,-1,0,unknown,no
51,housemaid,married,secondary,no,603,no,no,cellular,25,122,3,-1,0,unknown,no
35,blue-collar,single,secondary,no,546,yes,no,cellular,13,161,2,-1,0,unknown,no
54,admin.,divorced,secondary,no,7089,no,no,telephone,17,40,1,-1,0,unknown,no
39,blue-collar,single,primary,no,581,yes,no,cellular,7,620,1,39,2,success,no
31,services,single,secondary,no,629,yes,no,unknown,21,369,2,-1,0,unknown,no
53,entrepreneur,married,primary,no,943,yes,yes,unknown,5,314,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,280,2,147,3,failure,no
32,technician,single,tertiary,no,1710,yes,no,cellular,15,439,1,175,3,other,no
30,services,married,secondary,no,-298,no,yes,cellular,10,174,1,-1,0,unknown,no
81,retired,divorced,tertiary,no,0,no,no,cellular,14,357,1,-1,0,unknown,no
34,management,single,tertiary,no,1228,no,no,cellular,30,580,2,84,8,success,yes
32,technician,single,tertiary,no,1625,no,no,cellular,22,796,1,109,1,failure,yes
55,self-employed,married,tertiary,no,1810,yes,no,cellular,13,296,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,2918,no,no,cellular,5,193,2,-1,0,unknown,no
54,management,married,unknown,no,24,no,no,cellular,31,12,10,-1,0,unknown,no
28,self-employed,single,tertiary,no,805,no,no,cellular,16,331,1,-1,0,unknown,yes
30,management,single,tertiary,no,1692,yes,no,cellular,15,251,1,-1,0,unknown,no
53,technician,married,unknown,no,619,no,no,unknown,17,198,6,-1,0,unknown,no
36,admin.,married,secondary,no,-106,yes,no,unknown,6,130,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,49,yes,no,cellular,15,342,2,-1,0,unknown,no
57,retired,married,tertiary,no,1458,no,no,telephone,4,89,5,-1,0,unknown,no
36,management,married,tertiary,no,549,yes,no,cellular,17,151,4,150,2,failure,no
46,technician,married,unknown,no,3308,no,no,cellular,27,171,1,91,2,success,yes
32,blue-collar,single,secondary,no,623,yes,no,cellular,20,539,4,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,135,yes,no,cellular,12,245,1,356,1,failure,no
53,blue-collar,married,primary,no,10,yes,no,unknown,19,73,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,1238,yes,no,cellular,16,212,1,-1,0,unknown,no
48,blue-collar,married,primary,no,1001,yes,no,unknown,15,422,2,-1,0,unknown,no
28,entrepreneur,married,secondary,no,422,yes,no,unknown,19,394,2,-1,0,unknown,no
24,technician,single,tertiary,no,1954,yes,yes,unknown,27,78,1,-1,0,unknown,no
41,admin.,married,secondary,no,67,no,no,cellular,20,185,2,150,2,failure,no
45,admin.,married,secondary,no,205,no,no,cellular,3,373,1,92,1,success,yes
38,technician,married,secondary,no,1442,yes,yes,unknown,14,483,3,-1,0,unknown,no
26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,1094,2,-1,0,unknown,yes
38,blue-collar,single,primary,no,-5,yes,no,unknown,21,30,12,-1,0,unknown,no
34,technician,single,tertiary,no,144,yes,yes,cellular,14,104,1,85,19,failure,no
35,management,single,secondary,yes,-202,yes,no,unknown,20,268,3,-1,0,unknown,no
30,technician,married,tertiary,no,564,yes,no,cellular,11,166,2,-1,0,unknown,no
30,services,single,secondary,no,177,yes,no,cellular,18,187,4,356,2,other,no
54,housemaid,single,secondary,no,1213,no,no,cellular,12,241,1,-1,0,unknown,yes
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,547,1,-1,0,unknown,no
52,services,married,primary,no,1625,no,no,cellular,8,459,2,-1,0,unknown,yes
71,retired,married,tertiary,no,2651,no,no,cellular,24,73,3,200,2,failure,no
33,technician,married,tertiary,no,2364,yes,no,unknown,2,154,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,438,yes,no,cellular,5,347,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,545,yes,no,cellular,6,122,3,136,1,failure,no
32,management,single,tertiary,no,5276,no,no,cellular,21,299,1,-1,0,unknown,no
40,management,married,tertiary,no,1855,no,no,telephone,8,78,6,-1,0,unknown,yes
25,technician,single,secondary,no,0,yes,no,cellular,23,487,5,-1,0,unknown,no
39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,73,6,-1,0,unknown,no
32,technician,single,tertiary,no,720,no,no,cellular,12,234,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,111,2,-1,0,unknown,no
35,technician,single,secondary,no,-51,no,no,unknown,2,134,2,-1,0,unknown,no
32,technician,single,tertiary,no,127,yes,no,cellular,31,88,3,-1,0,unknown,no
43,technician,married,secondary,no,3285,yes,no,unknown,13,1721,2,-1,0,unknown,yes
48,self-employed,married,secondary,no,1559,no,no,cellular,4,130,2,-1,0,unknown,no
32,technician,married,tertiary,no,3820,yes,no,cellular,3,105,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,-131,yes,no,unknown,16,145,1,-1,0,unknown,no
32,housemaid,married,primary,no,7,no,yes,unknown,27,110,1,-1,0,unknown,no
32,technician,married,tertiary,no,593,no,no,cellular,23,140,2,201,2,other,no
41,blue-collar,married,secondary,no,790,yes,no,cellular,6,173,1,-1,0,unknown,no
56,management,married,unknown,no,4623,no,no,cellular,17,348,1,-1,0,unknown,yes
30,admin.,single,secondary,no,2802,no,yes,telephone,18,285,2,137,2,failure,no
49,admin.,single,secondary,no,-1193,yes,yes,unknown,3,73,1,-1,0,unknown,no
39,technician,married,tertiary,no,794,no,no,telephone,2,182,1,-1,0,unknown,no
31,technician,married,secondary,no,183,no,no,cellular,16,495,1,-1,0,unknown,yes
82,retired,divorced,primary,no,928,no,no,telephone,23,217,2,188,3,other,no
41,technician,single,tertiary,no,159,no,no,cellular,18,164,1,-1,0,unknown,no
34,technician,divorced,secondary,no,0,yes,yes,cellular,18,374,16,-1,0,unknown,no
27,management,single,tertiary,no,2648,no,no,cellular,5,917,1,-1,0,unknown,yes
26,student,single,secondary,no,620,no,no,cellular,17,104,1,-1,0,unknown,yes
31,management,married,tertiary,no,859,yes,yes,cellular,4,182,3,-1,0,unknown,no
35,blue-collar,single,secondary,no,-41,yes,no,unknown,2,169,1,-1,0,unknown,no
38,management,married,tertiary,yes,327,yes,yes,cellular,9,556,5,-1,0,unknown,yes
57,admin.,married,secondary,no,6005,yes,no,cellular,8,704,1,323,6,failure,yes
32,services,divorced,secondary,no,453,yes,no,cellular,18,331,2,-1,0,unknown,no
51,management,single,tertiary,no,6030,yes,no,cellular,18,157,2,110,3,failure,no
40,technician,single,tertiary,no,825,yes,no,cellular,20,38,1,335,1,other,no
65,retired,married,unknown,no,679,no,no,cellular,13,593,2,178,1,success,no
32,admin.,single,secondary,no,626,yes,no,cellular,7,324,2,351,1,failure,no
49,retired,married,secondary,no,993,yes,yes,cellular,8,199,1,301,2,other,no
28,management,single,tertiary,no,12956,yes,no,cellular,2,940,1,399,3,success,yes
45,self-employed,married,secondary,no,1113,yes,no,unknown,16,67,2,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,206,no,no,cellular,15,88,2,-1,0,unknown,no
57,blue-collar,married,primary,no,52,yes,no,unknown,5,38,1,-1,0,unknown,no
46,technician,married,secondary,no,2045,yes,no,cellular,21,281,2,-1,0,unknown,no
37,technician,single,tertiary,no,147,no,no,unknown,7,416,2,-1,0,unknown,no
57,blue-collar,married,primary,no,-238,no,no,unknown,27,79,1,-1,0,unknown,no
46,admin.,married,primary,no,40,yes,no,unknown,7,591,3,-1,0,unknown,no
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,131,1,-1,0,unknown,no
60,retired,married,unknown,no,209,no,no,cellular,14,391,3,106,1,failure,yes
39,services,divorced,secondary,no,5873,no,no,cellular,17,280,1,344,2,failure,no
58,retired,married,secondary,no,1227,no,no,cellular,14,182,2,37,2,failure,no
25,blue-collar,single,secondary,no,335,yes,no,unknown,13,164,1,-1,0,unknown,no
60,technician,married,tertiary,no,131,no,no,cellular,12,139,6,-1,0,unknown,no
39,management,married,secondary,no,1034,yes,no,unknown,30,306,1,-1,0,unknown,no
53,management,married,secondary,no,1925,yes,no,unknown,26,153,1,-1,0,unknown,no
33,management,single,tertiary,no,259,no,no,cellular,8,195,6,-1,0,unknown,no
32,blue-collar,single,secondary,no,782,yes,no,cellular,17,517,1,-1,0,unknown,no
51,management,married,tertiary,no,307,yes,no,unknown,30,206,2,-1,0,unknown,no
40,admin.,single,secondary,no,985,yes,no,cellular,4,592,3,50,8,failure,yes
31,services,married,secondary,no,289,yes,no,unknown,21,262,2,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,no,cellular,19,145,10,-1,0,unknown,no
40,technician,single,tertiary,no,539,no,no,cellular,14,121,2,-1,0,unknown,no
33,admin.,married,secondary,no,30,yes,no,telephone,5,125,2,-1,0,unknown,no
42,management,married,tertiary,no,8794,yes,no,unknown,29,166,3,-1,0,unknown,no
36,admin.,married,secondary,no,953,yes,no,cellular,17,80,1,81,2,failure,no
51,admin.,married,primary,no,2281,yes,yes,unknown,5,163,1,-1,0,unknown,no
47,technician,married,primary,no,1280,no,no,cellular,8,51,1,-1,0,unknown,no
39,management,married,tertiary,no,2226,yes,no,cellular,18,103,8,-1,0,unknown,no
32,services,married,secondary,no,11,no,no,cellular,20,322,2,-1,0,unknown,no
36,management,single,tertiary,no,436,no,no,cellular,13,567,1,595,2,failure,yes
43,management,married,tertiary,no,254,yes,yes,cellular,15,104,3,-1,0,unknown,no
56,housemaid,married,primary,no,2666,yes,yes,cellular,29,94,2,-1,0,unknown,no
30,technician,single,tertiary,no,880,yes,yes,unknown,19,967,6,-1,0,unknown,yes
50,technician,single,tertiary,no,0,yes,no,unknown,8,393,2,-1,0,unknown,no
67,retired,married,secondary,no,1443,no,no,cellular,8,245,1,-1,0,unknown,yes
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,210,3,158,7,other,yes
36,admin.,married,secondary,no,176,yes,no,unknown,23,111,1,-1,0,unknown,no
36,technician,married,secondary,no,4587,no,no,unknown,26,271,4,-1,0,unknown,no
41,blue-collar,divorced,primary,no,1887,no,no,unknown,12,168,2,-1,0,unknown,no
44,technician,single,secondary,no,250,no,no,telephone,2,382,2,-1,0,unknown,yes
38,self-employed,single,secondary,no,592,no,no,cellular,6,275,1,-1,0,unknown,no
44,blue-collar,single,primary,no,1308,no,yes,unknown,19,161,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,2499,no,no,cellular,28,429,3,-1,0,unknown,no
40,blue-collar,single,primary,no,2226,yes,no,telephone,14,7,7,-1,0,unknown,no
25,services,married,secondary,no,1078,no,no,telephone,21,218,2,-1,0,unknown,no
41,services,married,secondary,no,241,yes,yes,unknown,4,144,1,-1,0,unknown,no
37,admin.,single,secondary,no,483,no,no,cellular,31,11,11,-1,0,unknown,no
28,technician,single,secondary,no,227,no,no,cellular,30,278,1,-1,0,unknown,yes
54,housemaid,divorced,primary,no,1194,no,no,unknown,18,58,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,243,yes,no,unknown,5,291,1,-1,0,unknown,no
35,management,married,tertiary,no,193,yes,no,cellular,17,402,1,-1,0,unknown,no
30,admin.,single,secondary,no,285,yes,no,cellular,30,68,11,-1,0,unknown,no
26,student,married,secondary,no,289,no,no,cellular,29,220,1,-1,0,unknown,no
28,technician,single,tertiary,no,0,yes,no,cellular,12,150,1,79,3,success,no
42,blue-collar,married,secondary,no,165,yes,no,unknown,23,333,2,-1,0,unknown,no
34,management,married,tertiary,no,3696,no,no,cellular,8,758,2,160,5,other,yes
56,housemaid,married,primary,no,871,no,no,telephone,25,149,1,-1,0,unknown,no
47,blue-collar,married,secondary,yes,-594,yes,yes,cellular,7,100,4,-1,0,unknown,no
29,student,married,unknown,no,2229,no,no,unknown,9,25,1,252,1,other,no
38,blue-collar,single,secondary,no,0,no,no,cellular,30,102,1,-1,0,unknown,no
44,management,married,tertiary,no,119,yes,no,cellular,10,67,1,-1,0,unknown,no
41,management,single,tertiary,no,4477,no,no,cellular,4,357,2,-1,0,unknown,no
45,management,married,tertiary,no,0,no,no,cellular,18,179,2,-1,0,unknown,no
40,blue-collar,married,primary,no,0,yes,no,cellular,21,1080,4,-1,0,unknown,yes
46,management,married,tertiary,no,460,no,no,cellular,28,56,1,-1,0,unknown,no
39,management,married,tertiary,no,1423,yes,no,telephone,21,733,3,-1,0,unknown,yes
38,services,divorced,secondary,no,-10,yes,no,unknown,17,61,2,-1,0,unknown,no
25,admin.,single,secondary,no,122,yes,no,unknown,6,286,1,-1,0,unknown,no
38,management,divorced,tertiary,no,112,yes,no,cellular,7,266,4,-1,0,unknown,no
32,technician,single,tertiary,no,2684,yes,no,cellular,18,542,2,-1,0,unknown,yes
40,housemaid,divorced,primary,no,1,no,no,unknown,6,113,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,2158,no,no,cellular,10,277,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,160,yes,no,telephone,29,48,1,265,1,failure,no
34,services,single,secondary,no,-374,yes,no,cellular,11,672,1,-1,0,unknown,yes
52,management,married,tertiary,no,40,no,no,cellular,19,1265,3,-1,0,unknown,yes
43,management,married,tertiary,no,0,yes,no,cellular,7,240,3,293,5,failure,no
26,entrepreneur,married,tertiary,no,38,yes,no,cellular,12,119,1,294,5,failure,no
39,management,married,unknown,no,548,yes,no,cellular,19,154,2,-1,0,unknown,no
29,management,married,tertiary,no,-45,no,no,cellular,2,180,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,84,7,-1,0,unknown,no
36,technician,married,secondary,yes,947,yes,no,unknown,28,452,2,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,152,2,-1,0,unknown,no
25,student,single,secondary,no,3713,no,no,cellular,24,323,2,353,3,other,yes
56,admin.,married,unknown,no,681,no,no,cellular,13,900,2,-1,0,unknown,no
59,retired,married,tertiary,no,148,yes,yes,cellular,8,685,2,366,1,other,yes
51,self-employed,married,unknown,no,2094,no,no,cellular,8,458,6,-1,0,unknown,yes
34,services,married,secondary,no,-118,yes,no,cellular,12,230,1,-1,0,unknown,no
39,management,single,tertiary,no,968,yes,no,cellular,7,59,1,258,6,failure,no
31,blue-collar,married,secondary,no,42,yes,no,unknown,9,210,3,-1,0,unknown,no
31,services,single,secondary,no,2038,yes,no,unknown,20,148,1,-1,0,unknown,no
32,admin.,married,secondary,no,203,yes,yes,cellular,7,219,2,-1,0,unknown,no
27,admin.,single,secondary,no,105,yes,no,cellular,18,179,1,-1,0,unknown,no
37,management,married,tertiary,no,1315,no,no,cellular,30,224,1,-1,0,unknown,yes
40,technician,married,secondary,no,1832,no,no,cellular,8,179,2,-1,0,unknown,no
36,management,single,tertiary,no,156,no,no,cellular,22,122,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,67,2,-1,0,unknown,no
31,housemaid,single,tertiary,no,2017,yes,no,cellular,28,167,1,286,5,failure,no
28,management,married,tertiary,no,3516,no,no,cellular,17,232,1,-1,0,unknown,no
30,services,single,secondary,no,101,yes,no,cellular,19,85,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,76,yes,no,unknown,4,1141,4,-1,0,unknown,yes
48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,31,725,4,-1,0,unknown,yes
38,blue-collar,married,primary,no,15477,no,no,unknown,20,114,2,-1,0,unknown,no
67,retired,married,unknown,no,2540,no,no,telephone,14,279,3,92,9,success,yes
46,technician,married,secondary,no,329,yes,no,cellular,20,78,1,-1,0,unknown,no
29,management,single,tertiary,no,0,yes,no,unknown,30,539,12,-1,0,unknown,yes
57,admin.,married,secondary,no,2518,yes,no,cellular,11,82,2,-1,0,unknown,no
42,services,married,secondary,no,714,yes,yes,cellular,8,211,1,358,5,failure,no
53,management,married,tertiary,no,2578,no,no,cellular,19,299,4,107,2,failure,no
35,technician,married,secondary,no,0,no,no,cellular,14,460,3,-1,0,unknown,no
49,blue-collar,married,primary,no,128,no,no,cellular,12,696,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,2145,yes,no,cellular,18,727,2,-1,0,unknown,yes
35,admin.,married,secondary,no,898,yes,no,cellular,9,214,1,-1,0,unknown,yes
45,blue-collar,married,secondary,no,141,yes,yes,unknown,14,21,10,-1,0,unknown,no
59,unemployed,married,secondary,no,0,no,no,cellular,13,78,1,216,1,failure,no
22,services,single,secondary,no,129,no,no,cellular,15,218,2,181,1,success,yes
53,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,7,210,1,253,2,failure,no
46,technician,married,secondary,no,68,yes,yes,cellular,18,111,2,155,3,failure,no
35,blue-collar,married,secondary,no,-100,yes,no,telephone,9,13,7,272,9,failure,no
60,technician,married,secondary,no,10925,no,no,cellular,23,270,3,185,1,success,yes
40,services,married,primary,no,3559,yes,no,unknown,20,138,8,-1,0,unknown,no
29,management,married,tertiary,no,2417,yes,no,cellular,7,126,2,-1,0,unknown,no
41,management,married,tertiary,no,6563,no,no,cellular,27,136,8,-1,0,unknown,no
26,admin.,single,tertiary,no,3672,yes,no,unknown,29,360,5,-1,0,unknown,no
24,blue-collar,married,secondary,no,1470,yes,no,cellular,12,212,1,-1,0,unknown,no
59,retired,divorced,primary,no,20,no,no,cellular,10,298,1,-1,0,unknown,no
31,management,single,tertiary,no,115,no,no,cellular,17,187,1,-1,0,unknown,yes
37,services,married,secondary,no,1960,yes,yes,cellular,15,246,5,-1,0,unknown,no
51,housemaid,married,primary,no,339,no,no,cellular,4,313,1,-1,0,unknown,no
35,management,single,tertiary,no,62,yes,no,cellular,5,214,4,15,3,success,no
39,admin.,married,tertiary,no,1022,yes,yes,cellular,28,123,2,-1,0,unknown,no
34,blue-collar,single,unknown,no,6141,yes,no,unknown,3,145,1,-1,0,unknown,no
60,retired,married,secondary,no,1690,no,no,unknown,20,1467,4,-1,0,unknown,yes
57,unemployed,married,secondary,no,3754,no,no,cellular,5,1063,2,-1,0,unknown,yes
